name,scifi_name,diet,activity,lifespan,weight,status,kingdom,phylum,class,order,family,genus,species,founded_countries_count
Mouse Spider,Missulena,Insectivore,Nocturnal+,8 years,0.003 lbs,Not Evaluated,Animalia,Arthropoda,Arachnida,Araneae,Actinopodidae,Missulena,,Found in 1 country
Mouse-Deer (Chevrotain),Tragulidae,Herbivore,Nocturnal+,7 years,15 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Artiodactyla,Tragulidae,,,Found in 26 countries
Mozambique Spitting Cobra,Naja mossambica,Carnivore,Nocturnal+,10 years,1.2 lbs,Least Concern,Animalia,Chordata,Reptilia,Squamata,Elapidae,Naja,Naja mossambica,Found in 7 countries
Mud Snake,Farancia abacura,Carnivore,Nocturnal+,7 years,1.2 lbs,Least Concern,Animalia,Chordata,Reptilia,Squamata,Colubridae,Farancia,abacura,Found in 15 states/provinces
Mudi,Canis lupus familiaris,Omnivore,Diurnal+,5 years,13 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,lupus,Found in 1 country
Mudpuppy,Necturus maculosus,Carnivore,Nocturnal+,11 years,0.23 lbs,Least Concern,Animalia,Chordata,Amphibia,Urodela,Proteidae,Necturus,Necturus maculosus,Found in 19 states/provinces
Mudskipper,Oxudercidae,Omnivore,Diurnal+,5 years,0.2 lbs,Not Evaluated,Animalia,Chordata,Actinopterygii,Gobiiformes,Oxudercidae,,,Found in 52 countries
Mule,Equus mulus,Herbivore,Diurnal+,18 years,700 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Perissodactyla,Equidae,Equus,mulus,Found in 5 countries
Mule Deer,Odocoileus hemionus,Herbivore,Crepuscular+,9 years,150 lbs,Least Concern,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Odocoileus,hemionus,Found in 32 states/provinces
Mulga Snake,Pseudechis australis,Carnivore,Diurnal+,12 years,6 lbs,Least Concern,Animalia,Chordata,Reptilia,Squamata,Elapidae,Pseudechis,Pseudechis australis,Found in 1 country
Mullet Fish,Mugilidae,Omnivore,Diurnal+,8 years,8 lbs,Not Evaluated,Animalia,Chordata,Actinopterygii,Mugiliformes,Mugilidae,,,Found in 46 countries
Muntjac,Muntiacus,Herbivore,Crepuscular+,11 years,50 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Muntiacus,,Found in 16 countries
Muscovy Duck,Cairina moschata,Omnivore,Diurnal+,5 years,6.8 lbs,Not Evaluated,Animalia,Chordata,Aves,Anseriformes,Anatidae,Cairina,moschata,Found in 21 countries
Musk Deer,Moschidae,Herbivore,Crepuscular+,12 years,18 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Artiodactyla,Moschidae,,,Found in 14 countries
Muskellunge (Muskie),Esox masquinongy,Piscivore,Crepuscular+,15 years,32 lbs,Least Concern,Animalia,Chordata,Actinopterygii,Esociformes,Esocidae,Esox,Esox masquinongy,Found in 14 states/provinces
Muskox,Ovibos moschatus,Herbivore,Diurnal+,14 years,410 lbs,Least Concern,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Ovibos,moschatus,Found in 4 locations
Muskrat,Ondatra zibethicus,Omnivore,Nocturnal+,3 years,2 lbs,Least Concern,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Ondatra,Ondatra zibethicus,Found in 63 locations
Mussurana Snake,Clelia clelia,Carnivore,Nocturnal+,10 years,4.5 lbs,Least Concern,Animalia,Chordata,Reptilia,Squamata,Dipsadidae,Clelia,clelia,Found in 19 countries
Muttaburrasaurus,Muttaburrasaurus,Herbivore,Diurnal+,25 years,3500 lbs,Not Evaluated,Animalia,Chordata,Reptilia,Ornithischia,Iguanodontidae,Muttaburrasaurus,,Found in 1 country
Myna Bird,Sturnidae,Omnivore,Diurnal+,8 years,0.25 lbs,Not Evaluated,Animalia,Chordata,Aves,Passeriformes,Sturnidae,,,Found in 8 countries
