name,scifi_name,diet,activity,lifespan,weight,status,kingdom,phylum,class,order,family,genus,species,founded_countries_count
Prairie Chicken,Tympanuchus cupido,Omnivore,Matutinal+,2 years,1.3 lbs,Least Concern,Animalia,Chordata,Aves,Galliformes,Phasianidae,Tympanuchus,cupido,Found in 18 states/provinces
Prairie Dog,Cynomys,Omnivore,Diurnal+,3.5 years,1.8 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Cynomys,,Found in 3 countries
Prairie Rattlesnake,Crotalus viridis,Carnivore,Crepuscular+,15 years,3 lbs,Least Concern,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,viridis,Found in 12 states/provinces
Prawn,Decapoda,Omnivore,Nocturnal+,4 years,0.36 lbs,Not Evaluated,Animalia,Arthropoda,Malacostraca,Decapoda,,,,
Praying Mantis,Mantodea,Insectivore,Diurnal+,10 years,0.02 lbs,Not Evaluated,Animalia,Arthropoda,Insecta,Mantodea,,,,Found in 40 countries
Proboscis Monkey,Nasalis larvatus,Folivore,Diurnal+,12 years,22.5 lbs,Endangered,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Nasalis,Nasalis larvatus,Found in 3 countries
Procoptodon,Procoptodon,Herbivore,Crepuscular+,12 years,240 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Diprotodontia,Macropodidae,Procoptodon,,Found in 1 country
Pronghorn,Antilocapra americana,Herbivore,Diurnal+,10 years,65 lbs,Least Concern,Animalia,Chordata,Mammalia,Artiodactyla,Antilocapridae,Antilocapra,Antilocapra americana,Found in 23 states/provinces
Psittacosaurus,Psittacosaurus,Herbivore,Diurnal+,12 years,20 lbs,Not Evaluated,Animalia,Chordata,Reptilia,Ornithischia,Psittacosauridae,Psittacosaurus,,Found in 3 countries
Pteranodon,Pteranodon,Piscivore,Diurnal+,25 lbs,,,Animalia,Chordata,Reptilia,Pterosauria,Pteranodontidae,Pteranodon,,Found in 1 country
Pterodactyl,Pterosauria,Diurnal+,Diurnal+,250 lbs,,,Animalia,Chordata,Reptilia,Pterosauria,,,,Found in 2 countries
Pudelpointer,Canis lupus familiaris,Omnivore,Diurnal+,4 years,32 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Found in 1 country
Puertasaurus,Puertasaurus,Herbivore,Cathemeral+,70 years,75000 lbs,Not Evaluated,Animalia,Chordata,Reptilia,Saurischia,Titanosauria,Puertasaurus,,Found in 1 country
Puff Adder,Bitis arietans,Carnivore,Nocturnal+,12 years,10 lbs,Least Concern,Animalia,Chordata,Reptilia,Squamata,Viperidae,Bitis,arietans,Found in 47 countries
Pufferfish,Tetraodontidae,Omnivore,Diurnal+,8 years,20 lbs,Not Evaluated,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Tetraodontidae,,,Found in 49 locations
Puffin,Fratercula,Piscivore,Diurnal+,20 years,0.85 lbs,Not Evaluated,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Fratercula,,Found in 10 countries
Pug,Canis lupus familiaris,Omnivore,Cathemeral+,13.5 years,9 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Found in 1 country
Pug Mix,Canis lupus familiaris,Omnivore,Diurnal+,12 years,14 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,
Pugapoo,Canis lupus familiaris,Omnivore,Diurnal+,5 years,10 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,lupus,Found in 1 state/province
Puggle,Canis lupus familiaris,Omnivore,Diurnal+,12 years,14 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Found in 1 state/province
Pugshire,Canis lupus familiaris,Omnivore,Diurnal+,4 years,8 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,lupus,
Puli,Canis lupus familiaris,Omnivore,Diurnal+,12.5 years,16 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Found in 1 country
Puma,Puma concolor,Carnivore,Crepuscular+,10 years,90 lbs,Least Concern,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma concolor,Found in 73 locations
Pumi,Canis lupus familiaris,Omnivore,Diurnal+,4 years,15 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Found in 1 country
Pumpkin Patch Tarantula,"Hapalopus sp. ""Colombia"" (undescribed species in the genus Hapalopus)",Insectivore,Nocturnal+,5 years,0.008 lbs,Not Evaluated,Animalia,Arthropoda,Arachnida,Araneae,Theraphosidae,Hapalopus,"sp. ""Colombia""",Found in 1 country
Purple Emperor Butterfly,Apatura iris,Omnivore,Diurnal,12 years,0.0008 lbs,Least Concern,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Apatura,iris,Found in 42 countries
Purple Finch,Haemorhous purpureus,Omnivore,Diurnal,2 years,0.031 lbs,Least Concern,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Haemorhous,Haemorhous purpureus,Found in 47 locations
Purple Gallinule,Porphyrio martinicus,Omnivore,Diurnal+,5 years,0.305 lbs,Least Concern,Animalia,Chordata,Aves,Gruiformes,Rallidae,Porphyrio,Porphyrio martinicus,Found in 36 locations
Purple Tarantula,Avicularia purpurea,Insectivore,Nocturnal+,7 years,0.03 lbs,Not Evaluated,Animalia,Arthropoda,Arachnida,Araneae,Theraphosidae,Avicularia,purpurea,Found in 1 country
Purussaurus,Purussaurus,Carnivore,Cathemeral+,8000 lbs,,,Animalia,Chordata,Reptilia,Crocodylia,Alligatoridae,Purussaurus,,Found in 4 countries
Puss Caterpillar,Megalopyge opercularis,Folivore,Cathemeral,3 years,,,Animalia,Arthropoda,Insecta,Lepidoptera,Megalopygidae,Megalopyge,Megalopyge opercularis,Found in 14 locations
Puss Moth,Cerura vinula,Folivore,Nocturnal+,11 years,,,Animalia,Arthropoda,Insecta,Lepidoptera,Notodontidae,Cerura,vinula,Found in 33 countries
Pygmy Hippopotamus,Choeropsis liberiensis,Herbivore,Nocturnal+,30 years,275 lbs,Endangered,Animalia,Chordata,Mammalia,Artiodactyla,Hippopotamidae,Choeropsis,Choeropsis liberiensis,Found in 4 countries
Pygmy Marmoset (Finger Monkey),Cebuella pygmaea,Omnivore,Diurnal+,10 years,0.14 lbs,Least Concern,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Cebuella,Cebuella pygmaea,Found in 4 countries
Pygmy python,Antaresia perthensis,Carnivore,Nocturnal+,10 years,0.15 lbs,Least Concern,Animalia,Chordata,Reptilia,Squamata,Pythonidae,Antaresia,perthensis,Found in 1 country
Pygmy Rattlesnake,Sistrurus miliarius,Carnivore,Cathemeral+,6 years,0.2 lbs,Least Concern,Animalia,Chordata,Reptilia,Squamata,Viperidae,Sistrurus,Sistrurus miliarius,Found in 14 states/provinces
Pygmy Shark,Euprotomicrus bispinatus,Carnivore,Nocturnal+,10 years,,,Animalia,Chordata,Chondrichthyes,Squaliformes,Dalatiidae,Euprotomicrus,Euprotomicrus bispinatus,
Pygora Goat,Capra aegagrus hircus,Herbivore,Diurnal+,10 years,55 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Capra,hircus,Found in 1 country
Pyjama Shark,Poroderma africanum,Carnivore,Nocturnal+,10 years,,,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Scyliorhinidae,Poroderma,Poroderma africanum,Found in 1 country
Pyrador,Canis lupus familiaris,Omnivore,Diurnal+,5 years,54 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,
Pyredoodle,Canis lupus familiaris,Omnivore,Diurnal+,11 years,55 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,
Pyrenean Mastiff,Canis lupus familiaris,Omnivore,Cathemeral+,4 years,75 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Found in 1 country
Pyrenean Shepherd,Canis lupus familiaris,Omnivore,Diurnal+,4 years,15 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Found in 1 country
Pyrosome,Pyrosomida,,Cathemeral+,6 years,100 lbs,Not Evaluated,Animalia,Chordata,Thaliacea,Pyrosomida,,,,
Python,Pythonidae,Carnivore,Nocturnal+,18 years,100 lbs,Not Evaluated,Animalia,Chordata,Reptilia,Squamata,Pythonidae,,,Found in 55 countries
