name,scifi_name,diet,activity,lifespan,weight,status,kingdom,phylum,class,order,family,genus,species,founded_countries_count
Skua,Stercorariidae,Omnivore,Diurnal+,15 years,2.1 lbs,Least Concern,Animalia,Chordata,Aves,Charadriiformes,Stercorariidae,,,Found in 37 countries
Skunk,Mephitidae,Omnivore,Nocturnal+,3 years,6.8 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Mephitidae,,,Found in 24 countries
Skye Terrier,Canis lupus familiaris,Omnivore,Diurnal+,5 years,18 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Found in 1 country
Sleeper Shark,Somniosidae,Scavenger,Nocturnal+,100 years,1400 lbs,Not Evaluated,Animalia,Chordata,Chondrichthyes,Squaliformes,Somniosidae,,,Found in 21 countries
Sloth,Folivora (within order Pilosa),Folivore,Nocturnal+,23 years,10 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Pilosa,,,,Found in 17 countries
Slovak Cuvac,Canis lupus familiaris,Omnivore,Cathemeral+,4 years,44 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Found in 1 country
Slow Worm,Anguis fragilis,Insectivore,Diurnal+,15 years,0.06 lbs,Least Concern,Animalia,Chordata,Reptilia,Squamata,Anguidae,Anguis,Anguis fragilis,Found in 16 countries
Slug,Stylommatophora,Omnivore,Nocturnal+,24 years,0.15 lbs,Not Evaluated,Animalia,Mollusca,Gastropoda,Stylommatophora,,,,Found in 30 countries
Smallmouth Bass,Micropterus dolomieu,Piscivore,Diurnal+,12 years,5.4 lbs,Least Concern,Animalia,Chordata,Actinopterygii,Centrarchiformes,Centrarchidae,Micropterus,Micropterus dolomieu,Found in 17 states/provinces
Smilosuchus,Smilosuchus,Carnivore,Cathemeral+,2500 lbs,,,Animalia,Chordata,Reptilia,Phytosauria,Leptosuchidae,Smilosuchus,,Found in 1 country
Smokybrown Cockroach,Periplaneta fuliginosa,Scavenger,Nocturnal+,14 years,0.0015 lbs,Not Evaluated,Animalia,Arthropoda,Insecta,Blattodea,Blattidae,Periplaneta,Periplaneta fuliginosa,Found in 4 countries
Smooth Earth Snake,Virginia valeriae,Carnivore,Nocturnal+,0.02 lbs,,,Animalia,Chordata,Reptilia,Squamata,Colubridae,Virginia,valeriae,Found in 19 states/provinces
Smooth Fox Terrier,Canis lupus familiaris,Omnivore,Diurnal+,13 years,9 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,lupus,Found in 1 country
Smooth Green Snake,Opheodrys vernalis,Insectivore,Diurnal,4 years,0.03 lbs,Least Concern,Animalia,Chordata,Reptilia,Squamata,Colubridae,Opheodrys,vernalis,Found in 45 states/provinces
Smooth Hammerhead Shark,Sphyrna zygaena,Carnivore,Cathemeral+,20 years,400 lbs,Vulnerable,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Sphyrnidae,Sphyrna,Sphyrna zygaena,Found in 65 locations
Smooth Snake,Coronella austriaca,Carnivore,Diurnal+,10 years,0.2 lbs,Least Concern,Animalia,Chordata,Reptilia,Squamata,Colubridae,Coronella,austriaca,Found in 39 countries
Snail,Gastropoda,Nocturnal+,Nocturnal+,14 lbs,,,Animalia,Mollusca,Gastropoda,,,,,Found in 26 countries
Snailfish,Liparidae,Carnivore,Cathemeral+,10 years,5 lbs,Not Evaluated,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Liparidae,,,
Snake,Serpentes,Carnivore,Diurnal+,10 years,250 lbs,Not Evaluated,Animalia,Chordata,Reptilia,Serpentes,,,,Found in 1 country
Snapping Turtle,Chelydra serpentina,Omnivore,Cathemeral+,30 years,34 lbs,Least Concern,Animalia,Chordata,Reptilia,Testudines,Chelydridae,Chelydra,Chelydra serpentina,Found in 45 states/provinces
Snook Fish,Centropomus,Carnivore,Crepuscular+,12 years,24 lbs,Not Evaluated,Animalia,Chordata,Actinopterygii,Acanthuriformes,Centropomidae,Centropomus,,Found in 24 countries
Snorkie,Canis lupus familiaris,Omnivore,Diurnal+,12 years,7 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,lupus,
Snouted Cobra,Naja annulifera,Carnivore,Diurnal+,10 years,3.5 lbs,Least Concern,Animalia,Chordata,Reptilia,Squamata,Elapidae,Naja,Naja annulifera,Found in 7 countries
Snow Bunting,Plectrophenax nivalis,Omnivore,Diurnal,3 years,0.04 lbs,Least Concern,Animalia,Chordata,Aves,Passeriformes,Calcariidae,Plectrophenax,nivalis,Found in 44 locations
Snow Crab,Chionoecetes opilio,Omnivore,Cathemeral,15 years,1.8 lbs,Least Concern,Animalia,Arthropoda,Malacostraca,Decapoda,Oregoniidae,Chionoecetes,Chionoecetes opilio,Found in 12 locations
Snow Goose,Anser caerulescens,Herbivore,Diurnal+,10 years,3.3 lbs,Least Concern,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anser,Anser caerulescens,Found in 39 locations
Snow Leopard,Panthera uncia,Carnivore,Crepuscular+,10 years,55 lbs,Vulnerable,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera uncia,Found in 12 countries
Snowberry Clearwing Moth,Hemaris diffinis,Nectarivore,Diurnal+,10 years,,,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Hemaris,diffinis,Found in 58 states/provinces
Snowflake Eel,Echidna nebulosa,Carnivore,Nocturnal+,10 years,,,Animalia,Chordata,Actinopterygii,Anguilliformes,Muraenidae,Echidna,nebulosa,Found in 42 locations
Snowshoe Cat,Felis catus,Carnivore,Crepuscular+,16 years,6.5 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Felidae,Felis,Felis catus,Found in 2 states/provinces
Snowshoe Hare,Lepus americanus,Herbivore,Crepuscular+,1 years,1.6 lbs,Least Concern,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,Lepus americanus,Found in 32 states/provinces
Snowy Owl,Bubo scandiacus,Carnivore,Cathemeral+,9 years,3 lbs,Vulnerable,Animalia,Chordata,Aves,Strigiformes,Strigidae,Bubo,Bubo scandiacus,Found in 10 locations
Sockeye Salmon,Oncorhynchus nerka,Carnivore,Diurnal+,4 years,7.7 lbs,Least Concern,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,nerka,Found in 8 locations
Soldier Beetle,Cantharidae,Omnivore,Diurnal+,1 years,0.0005 lbs,Not Evaluated,Animalia,Arthropoda,Insecta,Coleoptera,Cantharidae,,,Found in 29 countries
Somali,Felis catus,Carnivore,Crepuscular+,3 years,6 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Felidae,Felis,catus,Found in 2 countries
Song Sparrow,Melospiza melodia,Omnivore,Diurnal+,2 years,0.053 lbs,Least Concern,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Melospiza,melodia,Found in 60 locations
Song Thrush,Turdus philomelos,Omnivore,Diurnal+,2.5 years,0.107 lbs,Least Concern,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,Turdus philomelos,Found in 50 countries
South China Tiger,Panthera tigris amoyensis,Carnivore,Cathemeral+,10 years,180 lbs,Critically Endangered,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera tigris,Found in 1 country
Southeastern Blueberry Bee,Habropoda laboriosa,Nectarivore,Diurnal+,12 years,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Habropoda,laboriosa,Found in 9 states/provinces
Southern Black Racer,Coluber constrictor priapus,Carnivore,Diurnal+,7 years,1 lbs,Not Evaluated,Animalia,Chordata,Reptilia,Squamata,Colubridae,Coluber,Coluber constrictor,Found in 2 states/provinces
Southern Flannel Moth,Megalopyge opercularis,Folivore,Nocturnal+,4 years,,,Animalia,Arthropoda,Insecta,Lepidoptera,Megalopygidae,Megalopyge,Megalopyge opercularis,Found in 16 locations
Southern Hognose Snake,Heterodon simus,Carnivore,Diurnal+,5 years,0.25 lbs,Vulnerable,Animalia,Chordata,Reptilia,Squamata,Colubridae,Heterodon,Heterodon simus,Found in 6 states/provinces
Southern House Spider,Kukulcania hibernalis,Insectivore,Nocturnal+,4 years,,,Animalia,Arthropoda,Arachnida,Araneae,Filistatidae,Kukulcania,hibernalis,Found in 11 locations
Southern Pacific Rattlesnake,Crotalus oreganus helleri,Carnivore,Crepuscular+,12 years,2.3 lbs,Not Evaluated,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus oreganus,Found in 2 states/provinces
Spadefoot Toad,Anura,Insectivore,Nocturnal+,6 years,0.1 lbs,Not Evaluated,Animalia,Chordata,Amphibia,Anura,,,,Found in 42 countries
Spalax,Spalax,Herbivore,Cathemeral+,3.5 years,0.6 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Rodentia,Spalacidae,Spalax,,Found in 3 countries
Spanador,Canis lupus familiaris,Omnivore,Diurnal+,5 years,30 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Found in 2 locations
Spanish Goat,Capra hircus,Herbivore,Diurnal+,8 years,110 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Capra,Capra hircus,Found in 1 country
Spanish Mackerel,Scomberomorus,Piscivore,Diurnal+,12 years,70 lbs,Not Evaluated,Animalia,Chordata,Actinopterygii,Scombriformes,Scombridae,Scomberomorus,,Found in 72 countries
Spanish Mastiff,Canis lupus familiaris,Omnivore,Cathemeral+,7 years,90 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Found in 1 country
Spanish Water Dog,Canis lupus familiaris,Omnivore,Diurnal+,5 years,22 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Found in 1 country
Sparrow,Passeridae,Omnivore,Diurnal+,3 years,0.055 lbs,Not Evaluated,Animalia,Chordata,Aves,Passeriformes,Passeridae,,,Found in 133 countries
Sparrowhawk,Accipiter nisus,Carnivore,Diurnal+,4 years,0.342 lbs,Least Concern,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter nisus,Found in 65 countries
Speckled Kingsnake,Lampropeltis holbrooki,Carnivore,Nocturnal+,8 years,1.6 lbs,Least Concern,Animalia,Chordata,Reptilia,Squamata,Colubridae,Lampropeltis,holbrooki,Found in 12 states/provinces
Speckled Trout,Cynoscion nebulosus,Carnivore,Crepuscular+,5 years,6.8 lbs,Least Concern,Animalia,Chordata,Actinopterygii,Acanthuriformes,Sciaenidae,Cynoscion,Cynoscion nebulosus,Found in 17 locations
Spectacled Bear,Tremarctos ornatus,Omnivore,Cathemeral+,20 years,175 lbs,Vulnerable,Animalia,Chordata,Mammalia,Carnivora,Ursidae,Tremarctos,ornatus,Found in 5 countries
Sperm Whale,Physeter macrocephalus,Carnivore,Cathemeral,60 years,57000 lbs,Vulnerable,Animalia,Chordata,Mammalia,Cetacea,Physeteridae,Physeter,Physeter macrocephalus,
Sphynx,Felis catus,Carnivore,Cathemeral+,12 years,6 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Felidae,Felis,catus,Found in 1 country
Spider,Araneae,Insectivore,Diurnal+,1.5 years,0.175 lbs,Not Evaluated,Animalia,Arthropoda,Arachnida,Araneae,,,,Found in 37 countries
Spider Ball Python,Python regius,Carnivore,Crepuscular+,12 years,3 lbs,Not Evaluated,Animalia,Chordata,Reptilia,Squamata,Pythonidae,Python,Python regius,
Spider Beetle,Ptinidae,Scavenger,Nocturnal+,12 years,0.0002 lbs,Not Evaluated,Animalia,Arthropoda,Insecta,Coleoptera,Ptinidae,,,
Spider Monkey,Ateles,Frugivore,Diurnal,22 years,11 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Primates,Atelidae,Ateles,,Found in 17 countries
Spider Wasp,Pompilidae,Insectivore,Diurnal+,9 years,0.001 lbs,Not Evaluated,Animalia,Arthropoda,Insecta,Hymenoptera,Pompilidae,,,Found in 42 countries
Spider-Tailed Horned Viper,Pseudocerastes urarachnoides,Carnivore,Crepuscular+,10 years,,,Animalia,Chordata,Reptilia,Squamata,Viperidae,Pseudocerastes,urarachnoides,Found in 1 country
Spinner Shark,Carcharhinus brevipinna,Piscivore,Diurnal+,15 years,56 lbs,Near Threatened,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Carcharhinus,brevipinna,Found in 60 locations
Spinone Italiano,Canis lupus familiaris,Omnivore,Diurnal+,4 years,39 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Found in 1 country
Spinosaurus,Spinosaurus,Carnivore,Cathemeral+,30 years,11000 lbs,Not Evaluated,Animalia,Chordata,Reptilia,Saurischia,Spinosauridae,Spinosaurus,,Found in 2 countries
Spiny bush viper,Atheris hispida,Carnivore,Nocturnal+,8 years,,,Animalia,Chordata,Reptilia,Squamata,Viperidae,Atheris,Atheris hispida,Found in 4 countries
Spiny Dogfish,Squalus acanthias,Carnivore,Cathemeral+,40 years,9.1 lbs,Vulnerable,Animalia,Chordata,Chondrichthyes,Squaliformes,Squalidae,Squalus,Squalus acanthias,Found in 37 locations
Spiny Hill Turtle,Heosemys spinosa,Omnivore,Crepuscular+,20 years,2.2 lbs,Endangered,Animalia,Chordata,Reptilia,Testudines,Geoemydidae,Heosemys,Heosemys spinosa,Found in 6 countries
Spitting Cobra,Elapidae (primarily genus Naja; also Hemachatus haemachatus),Carnivore,Nocturnal+,12 years,12 lbs,Not Evaluated,Animalia,Chordata,Reptilia,Squamata,Elapidae,,,Found in 107 countries
Spix’s Macaw,Cyanopsitta spixii,Granivore,Diurnal+,20 years,0.4 lbs,Extinct in the Wild,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Cyanopsitta,Cyanopsitta spixii,Found in 1 country
Sponge,Porifera,,Cathemeral+,5 years,300 lbs,Not Evaluated,Animalia,Porifera,,,,,,Found in 25 countries
Spongy Moth,Lymantria dispar,Folivore,Nocturnal+,12 years,0.0021 lbs,Not Evaluated,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Lymantria,dispar,Found in 51 countries
Spotted Bass,Micropterus punctulatus,Carnivore,Diurnal+,6 years,5.2 lbs,Least Concern,Animalia,Chordata,Actinopterygii,Centrarchiformes,Centrarchidae,Micropterus,Micropterus punctulatus,Found in 11 states/provinces
Spotted Gar,Lepisosteus oculatus,Carnivore,Crepuscular+,10 years,3.6 lbs,Least Concern,Animalia,Chordata,Actinopterygii,Lepisosteiformes,Lepisosteidae,Lepisosteus,Lepisosteus oculatus,Found in 21 states/provinces
Spotted Garden Eel: Shy Reef-Dwelling Fish,Heteroconger hassi,Carnivore,Diurnal+,10 years,,,Animalia,Chordata,Actinopterygii,Anguilliformes,Congridae,Heteroconger,Heteroconger hassi,Found in 6 countries
Spotted Lanternfly,Lycorma delicatula,Herbivore,Diurnal+,12 years,,,Animalia,Arthropoda,Insecta,Hemiptera,Fulgoridae,Lycorma,Lycorma delicatula,Found in 3 countries
Spotted python,Antaresia maculosa,Carnivore,Nocturnal+,10 years,1.5 lbs,Least Concern,Animalia,Chordata,Reptilia,Squamata,Pythonidae,Antaresia,Antaresia maculosa,Found in 1 country
Spotted Skunk,Spilogale,Omnivore,Nocturnal+,3 years,1.1 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Mephitidae,Spilogale,,Found in 5 countries
Springador,Canis lupus familiaris,Omnivore,Diurnal+,12 years,32 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Found in 2 countries
Springbok,Antidorcas marsupialis,Herbivore,Diurnal+,8 years,42 lbs,Least Concern,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Antidorcas,Antidorcas marsupialis,Found in 4 countries
Springerdoodle,Canis lupus familiaris,Omnivore,Diurnal+,12 years,32 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,
Squash Bee,Peponapis pruinosa,Herbivore,Matutinal+,12 years,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Peponapis,pruinosa,Found in 44 locations
Squash Beetle,Henosepilachna borealis,Herbivore,Diurnal,0.75 years,,,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Epilachna,Epilachna borealis,Found in 36 states/provinces
Squid,Teuthida,Carnivore,Nocturnal+,12 years,500 lbs,Not Evaluated,Animalia,Mollusca,Cephalopoda,Teuthida,,,,
Squirrel,Sciuridae,Omnivore,Diurnal+,5 years,10 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,,,Found in 44 countries
Squirrel Monkey,Saimiri,Omnivore,Diurnal,15 years,1.1 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Primates,Cebidae,Saimiri,,Found in 11 countries
Squirrelfish,Holocentridae,Carnivore,Nocturnal+,12 years,3.5 lbs,Not Evaluated,Animalia,Chordata,Actinopterygii,Holocentriformes,Holocentridae,,,Found in 97 countries
Sri Lankan Elephant,Elephas maximus maximus,Herbivore,Cathemeral+,55 years,5500 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Proboscidea,Elephantidae,Elephas,Elephas maximus,Found in 1 country
Stabyhoun,Canis lupus familiaris,Omnivore,Diurnal+,14 years,27 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Found in 1 country
Staffordshire Bull Terrier,Canis lupus familiaris,Omnivore,Diurnal+,13 years,17 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Found in 1 country
Stag Beetle,Lucanidae,Detritivore,Nocturnal+,3 years,0.03 lbs,Not Evaluated,Animalia,Arthropoda,Insecta,Coleoptera,Lucanidae,,,Found in 81 countries
Standard Schnauzer,Canis lupus familiaris,Omnivore,Diurnal+,5 years,20 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Found in 1 country
Star-nosed mole,Condylura cristata,Insectivore,Cathemeral,3 years,0.075 lbs,Least Concern,Animalia,Chordata,Mammalia,Eulipotyphla,Talpidae,Condylura,Condylura cristata,Found in 30 states/provinces
Starfish,Asteroidea,Omnivore,Nocturnal+,8 years,10 lbs,Not Evaluated,Animalia,Echinodermata,Asteroidea,,,,,
Stargazer Fish,Uranoscopidae,Carnivore,Nocturnal+,7 years,7 lbs,Not Evaluated,Animalia,Chordata,Actinopterygii,Perciformes,Uranoscopidae,,,Found in 35 countries
Steelhead Salmon,Oncorhynchus mykiss,Carnivore,Diurnal+,5 years,25 lbs,Least Concern,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,mykiss,Found in 8 locations
Steller’s Sea Cow,Hydrodamalis gigas,Herbivore,Cathemeral,70 years,10000 lbs,Extinct,Animalia,Chordata,Mammalia,Sirenia,Dugongidae,Hydrodamalis,Hydrodamalis gigas,Found in 7 locations
Stick Insect,Phasmatodea,Folivore,Nocturnal+,1 years,0.05 lbs,Not Evaluated,Animalia,Arthropoda,Insecta,Phasmatodea,,,,Found in 33 countries
Stiletto Snake,Atractaspis,Carnivore,Nocturnal,7 years,0.7 lbs,Not Evaluated,Animalia,Chordata,Reptilia,Squamata,Atractaspididae,Atractaspis,,Found in 48 countries
Stingray,Myliobatiformes,Diurnal+,Diurnal+,600 lbs,,,Animalia,Chordata,Chondrichthyes,Myliobatiformes,,,,Found in 44 countries
Stoat,Mustela erminea,Carnivore,Cathemeral+,1.5 years,0.45 lbs,Least Concern,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Mustela,Mustela erminea,Found in 86 locations
Stone Crab,Menippe mercenaria,Omnivore,Nocturnal+,7 years,0.9 lbs,Not Evaluated,Animalia,Arthropoda,Malacostraca,Decapoda,Menippidae,Menippe,mercenaria,Found in 8 locations
Stonechat,Saxicola rubicola,Insectivore,Diurnal+,2 years,0.017 lbs,Least Concern,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Saxicola,Saxicola rubicola,Found in 39 countries
Stonefish,Synanceiidae,Carnivore,Nocturnal+,10 years,3 lbs,Not Evaluated,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Synanceiidae,,,Found in 38 countries
Stoplight Loosejaw,Malacosteus niger,Piscivore,Nocturnal,,,,Animalia,Chordata,Actinopterygii,Stomiiformes,Stomiidae,Malacosteus,Malacosteus niger,
Stork,Ciconiidae,Carnivore,Diurnal+,18 years,9 lbs,Not Evaluated,Animalia,Chordata,Aves,Ciconiiformes,Ciconiidae,,,Found in 115 countries
Strawberry Hermit Crab,Coenobita perlatus,Scavenger,Nocturnal+,25 years,0.2 lbs,Least Concern,Animalia,Arthropoda,Malacostraca,Decapoda,Coenobitidae,Coenobita,Coenobita perlatus,Found in 29 countries
Striped Bass,Morone saxatilis,Piscivore,Cathemeral+,10 years,57 lbs,Least Concern,Animalia,Chordata,Actinopterygii,Moroniformes,Moronidae,Morone,saxatilis,Found in 20 states/provinces
Striped Hyena,Hyaena hyaena,Scavenger,Nocturnal+,10 years,55 lbs,Near Threatened,Animalia,Chordata,Mammalia,Carnivora,Hyaenidae,Hyaena,hyaena,Found in 34 countries
Striped Rocket Frog,Ranoidea nasuta,Insectivore,Nocturnal+,,,,Animalia,Chordata,Amphibia,Anura,Pelodryadidae,Ranoidea,nasuta,Found in 3 countries
Stromatolite,,Detritivore,Diurnal+,1000 years,,,,,,,,,,Found in 6 locations
Stupendemys,Stupendemys,Omnivore,Diurnal+,1500 lbs,,,Animalia,Chordata,Reptilia,Testudines,Podocnemididae,Stupendemys,,Found in 3 countries
Sturgeon,Acipenseridae,Carnivore,Cathemeral+,60 years,1500 lbs,Not Evaluated,Animalia,Chordata,Actinopterygii,Acipenseriformes,Acipenseridae,,,Found in 34 countries
Styracosaurus,Styracosaurus albertensis,Herbivore,Cathemeral,15 years,2700 lbs,Not Evaluated,Animalia,Chordata,Reptilia,Ornithischia,Ceratopsidae,Styracosaurus,albertensis,Found in 1 state/province
Suchomimus,Suchomimus tenerensis,Piscivore,Cathemeral,25 years,5000 lbs,Not Evaluated,Animalia,Chordata,Reptilia,Saurischia,Spinosauridae,Suchomimus,tenerensis,Found in 1 country
Suckerfish,Echeneidae,Scavenger,Cathemeral+,7 years,3 lbs,Not Evaluated,Animalia,Chordata,Actinopterygii,Carangiformes,Echeneidae,,,Found in 11 countries
Sugar Glider,Petaurus breviceps,Omnivore,Nocturnal+,5 years,0.16 lbs,Least Concern,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Petaurus,Petaurus breviceps,Found in 3 countries
Sulcata Tortoise,Centrochelys sulcata,Herbivore,Diurnal+,50 years,105 lbs,Vulnerable,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Centrochelys,sulcata,Found in 10 countries
Sultan Chicken,Gallus gallus domesticus,Omnivore,Diurnal+,5 years,2.7 lbs,Not Evaluated,Animalia,Chordata,Aves,Galliformes,Phasianidae,Gallus,Gallus gallus,Found in 1 country
Sumatran Elephant,Elephas maximus sumatranus,Herbivore,Cathemeral+,60 years,3500 lbs,Critically Endangered,Animalia,Chordata,Mammalia,Proboscidea,Elephantidae,Elephas,Elephas maximus,Found in 1 country
Sumatran Orangutan,Pongo abelii,Omnivore,Diurnal+,40 years,90 lbs,Critically Endangered,Animalia,Chordata,Mammalia,Primates,Hominidae,Pongo,Pongo abelii,Found in 1 country
Sumatran Rhinoceros,Dicerorhinus sumatrensis,Herbivore,Crepuscular+,37 years,800 lbs,Critically Endangered,Animalia,Chordata,Mammalia,Perissodactyla,Rhinocerotidae,Dicerorhinus,Dicerorhinus sumatrensis,Found in 6 countries
Sumatran Tiger,Panthera tigris sumatrae,Carnivore,Crepuscular+,12 years,140 lbs,Critically Endangered,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera tigris,Found in 1 country
Summer Tanager,Piranga rubra,Insectivore,Diurnal+,4 years,0.04 lbs,Least Concern,Animalia,Chordata,Aves,Passeriformes,Cardinalidae,Piranga,Piranga rubra,Found in 41 locations
Sun Bear,Helarctos malayanus,Omnivore,Cathemeral+,20 years,65 lbs,Vulnerable,Animalia,Chordata,Mammalia,Carnivora,Ursidae,Helarctos,Helarctos malayanus,Found in 9 countries
Sunbeam Snake,Xenopeltis unicolor,Carnivore,Nocturnal+,,,,Animalia,Chordata,Reptilia,Squamata,Xenopeltidae,Xenopeltis,unicolor,Found in 9 countries
Sunset Ball Python,Python regius,Carnivore,Crepuscular+,12 years,2.8 lbs,Not Evaluated,Animalia,Chordata,Reptilia,Squamata,Pythonidae,Python,Python regius,
Super Pastel Ball Python,Python regius,Carnivore,Nocturnal+,10 years,3.5 lbs,Not Evaluated,Animalia,Chordata,Reptilia,Squamata,Pythonidae,Python,regius,
Supersaurus,Supersaurus vivianae,Herbivore,Cathemeral,50000 lbs,,,Animalia,Chordata,Reptilia,Saurischia,Diplodocidae,Supersaurus,vivianae,Found in 2 states/provinces
Superworm,Zophobas morio,Scavenger,Nocturnal+,1 years,0.0012 lbs,Not Evaluated,Animalia,Arthropoda,Insecta,Coleoptera,Tenebrionidae,Zophobas,morio,Found in 5 countries
Surgeonfish,Acanthuridae,Omnivore,Diurnal+,15 years,10 lbs,Not Evaluated,Animalia,Chordata,Actinopterygii,Acanthuriformes,Acanthuridae,,,Found in 49 countries
Sussex Chicken,Gallus gallus domesticus,Omnivore,Diurnal+,5 years,4.5 lbs,Not Evaluated,Animalia,Chordata,Aves,Galliformes,Phasianidae,Gallus,Gallus gallus,Found in 1 country
Swai Fish,Pangasianodon hypophthalmus,Omnivore,Cathemeral+,15 years,44 lbs,Endangered,Animalia,Chordata,Actinopterygii,Siluriformes,Pangasiidae,Pangasianodon,Pangasianodon hypophthalmus,Found in 4 countries
Swainson’s Hawk,Buteo swainsoni,Insectivore,Diurnal+,8 years,1.1 lbs,Least Concern,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,Buteo swainsoni,Found in 37 locations
Swallow,Hirundinidae,Insectivore,Diurnal+,4 years,0.06 lbs,Not Evaluated,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,,,Found in 67 countries
Swallowtail Butterfly,Papilionidae,Herbivore,Diurnal+,6 years,0.01 lbs,Not Evaluated,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,,,Found in 56 countries
Swallowtail Caterpillar,Papilionidae,Folivore,Diurnal+,4 years,0.015 lbs,Not Evaluated,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,,,Found in 38 countries
Swan,Cygnus,Omnivore,Diurnal+,15 years,17 lbs,Not Evaluated,Animalia,Chordata,Aves,Anseriformes,Anatidae,Cygnus,,Found in 42 countries
Swedish Elkhound,Canis lupus familiaris,Omnivore,Diurnal+,12 years,35 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus (domestic dog: Canis lupus familiaris),Found in 1 country
Swedish Lapphund,Canis lupus familiaris,Omnivore,Diurnal+,7 years,22 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Found in 1 country
Swedish Vallhund,Canis lupus familiaris,Omnivore,Diurnal+,13.5 years,16 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Found in 1 country
Swordfish,Xiphias gladius,Carnivore,Cathemeral+,9 years,650 lbs,Least Concern,Animalia,Chordata,Actinopterygii,Scombriformes,Xiphiidae,Xiphias,gladius,
