name,scifi_name,diet,activity,lifespan,weight,status,kingdom,phylum,class,order,family,genus,species,founded_countries_count
Green Tree Frog,Hyla cinerea,Insectivore,Nocturnal+,3 years,0.007 lbs,Least Concern,Animalia,Chordata,Amphibia,Anura,Hylidae,Hyla,Hyla cinerea,Found in 16 states/provinces
Green Tree Python,Morelia viridis,Carnivore,Nocturnal+,12 years,2 lbs,Least Concern,Animalia,Chordata,Reptilia,Squamata,Pythonidae,Morelia,viridis,Found in 3 countries
Greenland Dog,Canis lupus familiaris,Omnivore,Cathemeral+,13 years,48 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Found in 1 country
Greenland Shark,Somniosus microcephalus,Scavenger,Cathemeral,300 years,1025 lbs,Vulnerable,Animalia,Chordata,Chondrichthyes,Squaliformes,Somniosidae,Somniosus,Somniosus microcephalus,Found in 17 locations
Grey Heron,Ardea cinerea,Piscivore,Diurnal+,5 years,2.07 lbs,Least Concern,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Ardea,Ardea cinerea,Found in 120 countries
Grey Mouse Lemur,Microcebus murinus,Omnivore,Nocturnal+,5 years,0.12 lbs,Least Concern,Animalia,Chordata,Mammalia,Primates,Cheirogaleidae,Microcebus,Microcebus murinus,Found in 1 country
Grey Reef Shark,Carcharhinus amblyrhynchos,Carnivore,Cathemeral+,18 years,33.7 lbs,Near Threatened,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus amblyrhynchos,Found in 46 locations
Grey Seal,Halichoerus grypus,Piscivore,Cathemeral,30 years,400 lbs,Least Concern,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Halichoerus,Halichoerus grypus,Found in 29 locations
Greyhound,Canis lupus familiaris,Omnivore,Crepuscular+,12 years,40 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus familiaris,Found in 1 country
Griffon Vulture,Gyps fulvus,Scavenger,Diurnal+,20 years,11 lbs,Least Concern,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Gyps,Gyps fulvus,Found in 36 countries
Griffonshire,Canis lupus familiaris,Omnivore,Diurnal+,4 years,5.5 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,lupus,Found in 1 state/province
Grizzly Bear,Ursus arctos horribilis,Omnivore,Cathemeral+,22 years,360 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Ursidae,Ursus,Ursus arctos,Found in 17 states/provinces
Groenendael,Canis lupus familiaris,Omnivore,Diurnal+,3.5 years,30 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Found in 1 country
Ground Snake,Sonora semiannulata,Carnivore,Nocturnal+,4 years,0.05 lbs,Least Concern,Animalia,Chordata,Reptilia,Squamata,Colubridae,Sonora,Sonora semiannulata,Found in 8 locations
Ground Squirrel,Sciuridae,Omnivore,Diurnal+,6 years,10 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,,,Found in 49 countries
Groundhog (Woodchuck),Marmota monax,Omnivore,Diurnal+,3 years,6.3 lbs,Least Concern,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,monax,Found in 43 states/provinces
Groundhog Tick,Ixodes cookei,Sanguivore,Cathemeral,3 years,0.0003 lbs,Not Evaluated,Animalia,Arthropoda,Arachnida,Ixodida,Ixodidae,Ixodes,Ixodes cookei,Found in 29 states/provinces
"Grouper Fish: Facts, Species, Behavior, and Conservation",Epinephelinae,Piscivore,Diurnal+,25 years,455 lbs,Not Evaluated,Animalia,Chordata,Actinopterygii,Eupercaria,Epinephelidae,,,Found in 36 countries
Grouse,Phasianidae (grouse: subfamily Tetraoninae),Omnivore,Diurnal+,3 years,6.5 lbs,Least Concern,Animalia,Chordata,Aves,Galliformes,Phasianidae,,,Found in 62 countries
Grunion,Leuresthes tenuis,Carnivore,Diurnal+,3 years,0.05 lbs,Least Concern,Animalia,Chordata,Actinopterygii,Atheriniformes,Atherinopsidae,Leuresthes,Leuresthes tenuis,Found in 2 locations
Guadalupe Bass,Micropterus treculii,Carnivore,Crepuscular+,7 years,1.8 lbs,Near Threatened,Animalia,Chordata,Actinopterygii,Centrarchiformes,Centrarchidae,Micropterus,Micropterus treculii,Found in 1 state/province
Guinea Fowl,Numididae,Omnivore,Diurnal+,7 years,1.8 lbs,Not Evaluated,Animalia,Chordata,Aves,Galliformes,Numididae,,,Found in 39 countries
Guinea Pig,Cavia porcellus,Herbivore,Cathemeral+,6 years,1.2 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Rodentia,Caviidae,Cavia,Cavia porcellus,Found in 4 countries
Gulper Catfish,Asterophysus batrachus,Piscivore,Nocturnal+,7 years,,,Animalia,Chordata,Actinopterygii,Siluriformes,Auchenipteridae,Asterophysus,Asterophysus batrachus,Found in 5 countries
Gulper Eel,Eurypharynx pelecanoides,Carnivore,Cathemeral,0.5 lbs,,,Animalia,Chordata,Actinopterygii,Saccopharyngiformes,Eurypharyngidae,Eurypharynx,pelecanoides,
Guppy,Poecilia reticulata,Omnivore,Diurnal+,2 years,0.002 lbs,Least Concern,Animalia,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Poecilia,Poecilia reticulata,Found in 5 countries
Gypsy Cuckoo Bumblebee,Bombus bohemicus,Nectarivore,Diurnal+,11 years,0.00025 lbs,Least Concern,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus bohemicus,Found in 41 countries
Gypsy Moth,Lymantria dispar,Folivore,Nocturnal+,11 years,,,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Lymantria,Lymantria dispar,Found in 48 countries
Gypsy Moth Caterpillar,Lymantria dispar,Folivore,Nocturnal+,7 years,0.0025 lbs,Not Evaluated,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Lymantria,Lymantria dispar,Found in 48 countries
