name,scifi_name,diet,activity,lifespan,weight,status,kingdom,phylum,class,order,family,genus,species,founded_countries_count
Armenian Gampr,Canis lupus familiaris,Omnivore,Cathemeral+,11 years,70 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Found in 1 country
Armored Catfish,Loricariidae,Omnivore,Nocturnal+,10 years,8 lbs,Not Evaluated,Animalia,Chordata,Actinopterygii,Siluriformes,Loricariidae,,,Found in 20 countries
Armyworm,Spodoptera frugiperda,Omnivore,Nocturnal+,40 years,,,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Spodoptera,Spodoptera frugiperda,Found in 24 locations
Arsinoitherium,Arsinoitherium,Herbivore,Diurnal+,22 years,2500 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Embrithopoda,Arsinoitheriidae,Arsinoitherium,,Found in 4 countries
Arthropleura,Arthropleura,Detritivore,Nocturnal+,50 lbs,,,Animalia,Arthropoda,Diplopoda,Arthropleurida,Arthropleuridae,Arthropleura,,Found in 7 countries
Aruba Rattlesnake,Crotalus unicolor,Carnivore,Nocturnal+,10 years,,,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus unicolor,Found in 1 country
Ashy Mining Bee,Andrena cineraria,Nectarivore,Diurnal+,1 years,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,Andrena,Andrena cineraria,Found in 44 countries
Asian Arowana,Scleropages formosus,Carnivore,Crepuscular+,15 years,6 lbs,Endangered,Animalia,Chordata,Actinopterygii,Osteoglossiformes,Osteoglossidae,Scleropages,Scleropages formosus,Found in 6 countries
Asian Carp,Hypophthalmichthys,,Diurnal+,12 years,50 lbs,Not Evaluated,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Hypophthalmichthys,,Found in 5 countries
Asian Cockroach,Blattella asahinai,Scavenger,Crepuscular+,3.5 years,8.0E-5 lbs,Not Evaluated,Animalia,Arthropoda,Insecta,Blattodea,Ectobiidae,Blattella,Blattella asahinai,Found in 1 country
Asian Elephant,Elephas maximus,Herbivore,Cathemeral+,60 years,5000 lbs,Endangered,Animalia,Chordata,Mammalia,Proboscidea,Elephantidae,Elephas,Elephas maximus,Found in 13 countries
Asian Giant Hornet,Vespa mandarinia,Insectivore,Diurnal+,1.5 years,0.0012 lbs,Not Evaluated,Animalia,Arthropoda,Insecta,Hymenoptera,Vespidae,Vespa,Vespa mandarinia,Found in 5 countries
Asian Lady Beetle,Harmonia axyridis,Insectivore,Diurnal,6 years,7.0E-5 lbs,Least Concern,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis,Found in 7 countries
Asian Longhorn Beetle,Anoplophora glabripennis,Herbivore,Diurnal+,18 years,,,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Anoplophora,glabripennis,Found in 2 countries
Asian Palm Civet,Paradoxurus hermaphroditus,Omnivore,Nocturnal+,10 years,7 lbs,Least Concern,Animalia,Chordata,Mammalia,Carnivora,Viverridae,Paradoxurus,Paradoxurus hermaphroditus,Found in 16 countries
Asian Vine Snake,Ahaetulla prasina,Carnivore,Diurnal,6 years,0.25 lbs,Least Concern,Animalia,Chordata,Reptilia,Squamata,Colubridae,Ahaetulla,prasina,Found in 12 countries
Asian Water Monitor,Varanus salvator,Omnivore,Diurnal+,11 years,50 lbs,Least Concern,Animalia,Chordata,Reptilia,Squamata,Varanidae,Varanus,salvator,Found in 13 countries
Asiatic Black Bear,Ursus thibetanus,Omnivore,Nocturnal+,20 years,200 lbs,Vulnerable,Animalia,Chordata,Mammalia,Carnivora,Ursidae,Ursus,Ursus thibetanus,Found in 17 countries
Asp,Naja haje,Carnivore,Nocturnal+,15 years,3 lbs,Least Concern,Animalia,Chordata,Reptilia,Squamata,Elapidae,Naja,Naja haje,Found in 25 countries
Asp Caterpillar,Megalopyge opercularis,Folivore,Cathemeral,75 years,,,Animalia,Arthropoda,Insecta,Lepidoptera,Megalopygidae,Megalopyge,opercularis,Found in 15 locations
Assassin Bug,Reduviidae,Insectivore,Diurnal+,1 years,0.005 lbs,Not Evaluated,Animalia,Arthropoda,Insecta,Hemiptera,Reduviidae,,,Found in 37 countries
Assassin Snail,Anentome helena,Carnivore,Crepuscular+,2 years,,,Animalia,Mollusca,Gastropoda,Neogastropoda,Nassariidae,Anentome,helena,Found in 6 countries
Atlantic Cod,Gadus morhua,Carnivore,Diurnal+,13 years,96 lbs,Vulnerable,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,Gadus morhua,Found in 36 locations
Atlantic Salmon,Salmo salar,Piscivore,Cathemeral+,5 years,46 lbs,Least Concern,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Salmo,Salmo salar,Found in 24 locations
Atlantic Sturgeon,Acipenser oxyrinchus,Carnivore,Cathemeral+,25 years,364 lbs,Near Threatened,Animalia,Chordata,Actinopterygii,Acipenseriformes,Acipenseridae,Acipenser,Acipenser oxyrinchus,Found in 22 states/provinces
Atlas Beetle,Chalcosoma atlas,Herbivore,Nocturnal,18 years,0.06 lbs,Not Evaluated,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Chalcosoma,Chalcosoma atlas,Found in 10 countries
Atlas Moth,Attacus atlas,Folivore,Nocturnal,12 years,0.01 lbs,Not Evaluated,Animalia,Arthropoda,Insecta,Lepidoptera,Saturniidae,Attacus,Attacus atlas,Found in 16 countries
Aurochs,Bos primigenius,Herbivore,Crepuscular+,18 years,1000 lbs,Extinct,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,primigenius,Found in 57 countries
Aussiedoodle,Canis lupus familiaris,Omnivore,Diurnal+,11.5 years,32 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus familiaris,Found in 1 country
Aussiedor,Canis lupus familiaris,Omnivore,Diurnal+,12 years,36 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,
Aussiepom,Canis lupus familiaris,Omnivore,Diurnal+,3 years,12 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,lupus,Found in 1 state/province
Australian Bulldog,,Omnivore,Diurnal+,10 years,38 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,lupus,Found in 1 country
Australian Cattle Dog,Canis lupus familiaris,Omnivore,Diurnal+,14 years,23 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,lupus,Found in 1 country
Australian Cockroach,Periplaneta australasiae,Omnivore,Nocturnal+,10 years,0.001 lbs,Not Evaluated,Animalia,Arthropoda,Insecta,Blattodea,Blattidae,Periplaneta,Periplaneta australasiae,Found in 1 country
Australian Firehawk,Milvus migrans,Scavenger,Diurnal+,12 years,1 lbs,Least Concern,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Milvus,Milvus migrans,Found in 117 countries
Australian Flathead Perch,Rainfordia opercularis,Carnivore,Crepuscular+,0.07 lbs,,,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Rainfordia,Rainfordia opercularis,Found in 1 country
Australian Gecko,Gekkota,Insectivore,Nocturnal+,6 years,0.12 lbs,Not Evaluated,Animalia,Chordata,Reptilia,Squamata,,,,Found in 1 country
Australian Kelpie Dog,Canis lupus familiaris,Omnivore,Diurnal+,5 years,21 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Found in 1 country
Australian Labradoodle,Canis lupus familiaris,Omnivore,Diurnal+,13 years,32 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,lupus,Found in 1 country
Australian Mist,Felis catus,Carnivore,Crepuscular+,14 years,7 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Felidae,Felis,Felis catus,Found in 1 country
Australian Retriever,Canis lupus familiaris,Omnivore,Diurnal+,8 years,34 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus familiaris,Found in 2 locations
Australian Shepherd,Canis lupus familiaris,Omnivore,Diurnal+,13 years,32 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,lupus,Found in 7 states/provinces
Australian Shepherd Mix,Canis lupus familiaris,Omnivore,Diurnal+,4 years,36 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Found in 1 country
Australian Terrier,Canis lupus familiaris,Omnivore,Diurnal+,5 years,7.5 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus familiaris,Found in 1 country
Australopithecus,Australopithecus,Omnivore,Diurnal,20 years,55 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Primates,Hominidae,Australopithecus,,Found in 5 countries
Australorp Chicken,Gallus gallus domesticus,Omnivore,Diurnal+,4 years,4.5 lbs,Not Evaluated,Animalia,Chordata,Aves,Galliformes,Phasianidae,Gallus,Gallus gallus,Found in 1 country
Avocet,Recurvirostra,Insectivore,Diurnal+,12 years,0.45 lbs,Not Evaluated,Animalia,Chordata,Aves,Charadriiformes,Recurvirostridae,Recurvirostra,,Found in 44 countries
Axanthic Ball Python,Python regius,Carnivore,Nocturnal+,12 years,2.8 lbs,Not Evaluated,Animalia,Chordata,Reptilia,Squamata,Pythonidae,Python,regius,
Axolotl,Ambystoma mexicanum,Carnivore,Nocturnal+,6 years,0.25 lbs,Critically Endangered,Animalia,Chordata,Amphibia,Urodela,Ambystomatidae,Ambystoma,mexicanum,Found in 1 country
Ayam Cemani,Gallus gallus domesticus,Omnivore,Diurnal+,4 years,2.5 lbs,Not Evaluated,Animalia,Chordata,Aves,Galliformes,Phasianidae,Gallus,Gallus gallus domesticus,Found in 1 country
Aye-aye,Daubentonia madagascariensis,Insectivore,Nocturnal,18 years,2.7 lbs,Endangered,Animalia,Chordata,Mammalia,Primates,Daubentoniidae,Daubentonia,Daubentonia madagascariensis,Found in 1 country
Azawakh,Canis lupus familiaris,Omnivore,Crepuscular+,5 years,25 lbs,Not Evaluated,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus familiaris,Found in 2 countries
